id	date	text
4291	2015-03-20	We are, of course, mindful of the external sentiment in some markets on bankers'' pay, and conscious of our disappointing performance in 2014, but it is essential that we remain able to pay competitively in the markets where we operate and where wage inflation , on average, is around 5%,"" he said."
4292	2015-03-20	OECD OECD warns storm clouds gathering for global economy Thinktank says easy money is building up fresh financial stability risks and urges governments to do more to shore up recovery The OECD says there are tailwinds helping global growth but warns low borrowing costs and low inflation mean storm clouds may be gathering."
4293	2015-03-20	Photograph: Guy Corbishley/Guy Corbishley/Demotix/Corbis Wednesday 18 March 2015 11.28 GMT Last modified on Tuesday 19 July 2016 14.59 BST Abnormally low inflation and interest rates are building up new risks for the global economy, a leading thinktank warned on Wednesday, as it called on governments to play a greater role in shoring up the recovery."
4294	2015-03-20	Its prime concern is that low borrowing costs and inflation mean activity is driven by easy money rather than fundamentals."
4295	2015-03-20	The City is expecting this year''s tests to focus on the strength of HSBC and Standard Chartered , although a scenario for the UK is included, under which inflation is negative for seven consecutive quarters – the largest fall in prices for 80 years – and the bank rate cut to zero from the 0.5% level at which it has been stuck since the banking crisis."
4296	2015-03-20	 Inflation on food is running at minus 2.5% and chief executive Mike Coupe expects more deflation for the rest of the year."
4297	2015-03-20	 Inflation watch Falling energy and food prices push UK towards deflation Analysts expect inflation is likely to have fallen to 0.1% with some predicting that figures could show a negative reading The lower cost of fuel is likely to affect the timing of any increase to interest rates."
4298	2015-03-20	Inflation watch Falling energy and food prices push UK towards deflation Analysts expect inflation is likely to have fallen to 0.1% with some predicting that figures could show a negative reading The lower cost of fuel is likely to affect the timing of any increase to interest rates."
4299	2015-03-20	Photograph: Nick Ansell/PA Sunday 22 March 2015 14.03 GMT Last modified on Monday 23 March 2015 00.25 GMT The British economy is heading for a spell of deflation as official figures are expected to show that inflation dropped to 0.1% last month."
4300	2015-03-20	Analysts expect the UK''s consumer price inflation (CPI) figure for February, which is released on Tuesday, to fall from 0.3% in January, driven by lower energy and food prices."
4301	2015-03-20	The inflation fall is likely to postpone further an increase in interest rates, which had been expected this year, with some in the Bank of England raising the possibility of a cut from the current historic low of 0.5%."
4302	2015-03-20	Andrew Haldane, the Bank''s chief economist, suggested last week that interest rates could be cut to zero in the coming months to head off the threat of deflation, saying that the monetary policy committee should worry that inflation had ""dropped like a stone""."
4303	2015-03-20	Haldane said the committee believed inflation would remain close to zero in the near term before rebounding in the next two years."
4304	2015-03-20	He added: ""The risks to inflation at that horizon are plainly two-sided."
4305	2015-03-20	The impact of that extra stimulus ... would happen well after the oil price fall had moved through the economy and we would just add unnecessary volatility to inflation ."
4306	2015-03-20	The Office for Budget Responsibility slashed its annual inflation forecast for 2015 down to 0.2% last week."
4307	2015-03-20	 Inflation as measured on the alternative retail price index, which includes housing costs, turned negative for a period in 2009, but this would be the first spell of deflation under CPI for 50 years."
4308	2015-03-20	Economic recovery Mortgage demand surges as optimism about UK economy reaches 13-year high Gfk poll finds consumer confidence helped by low inflation and buoyant job market, while Bank of England reports highest mortgage approvals in six months A shopper on London''s Oxford Street."
