id	date	tss	tsi	adjectives	adverbs	all_caps_words	c_nouns	redups	chars	function_words	emojis	handles	hashtags	urls	hashtag_dict	handle_dict	url_dict	emoji_dict	lex_words	lines	multi_words	numerals	punct	p_nouns	q_marks	avg_sent_length	other_pos	single_words	tokens	words	tt_ratio	types	verbs	x_marks	topics	entities	tss_cat2	tss_cat3	tss_cat9	tsi_cat	profile
5283	20-11-15	50	100	2	1	0	9	0	170	12	0	0	0	0	{}	{}	{}	{}	15	1	1	0	2	1	0	29.0	0	10	29	29	0.931	27	2	0	{'historic lows': 1, 'upturn in inflation': 1, 'short-term interest rates': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
5284	20-11-15	60	100	2	0	0	10	0	183	15	0	0	0	0	{}	{}	{}	{}	16	1	2	1	3	0	0	35.0	1	13	35	35	0.857	30	4	0	{'healthy level': 1, 'central bank targets': 1, 'bank targets inflation': 1, 'level of consumer': 1, 'consumer spending while': 1, 'risks of deflation': 1}	{}	POS	POS	Fairly positive	Extremely intense	[]
5285	20-11-15	100	100	3	1	0	6	0	160	11	0	0	0	0	{}	{}	{}	{}	14	1	2	0	3	1	0	28.0	0	11	28	28	0.857	24	3	0	{'stable economy': 1, 'strong job market': 1, 'level of inflation': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
5286	20-11-15	50	100	2	1	0	10	0	161	12	0	0	0	0	{}	{}	{}	{}	13	1	2	2	4	0	0	31.0	1	10	31	31	0.806	25	1	0	{'preferred measure': 1, 'housing costs': 1, 'measure of inflation': 1, 'personal consumption expenditures': 1, 'emphasis on housing': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
5287	20-11-15	0	100	2	0	0	2	0	57	2	0	0	0	0	{}	{}	{}	{}	5	1	1	0	2	0	0	9.0	0	3	9	9	0.778	7	1	0	{'global economic pressures': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5288	20-11-15	50	0	0	0	0	8	0	171	14	0	0	0	0	{}	{}	{}	{}	15	1	1	1	2	2	0	32.0	1	11	32	32	0.844	27	5	0	{'job market': 1, 'percent target': 1}	{}	NEG	NEU	Neutral	Factual	[]
5289	20-11-15	100	100	3	0	0	8	0	146	12	0	0	0	0	{}	{}	{}	{}	14	1	2	0	2	0	0	28.0	0	10	28	28	0.821	23	3	0	{'cheap goods': 1, 'western markets': 1, 'interest rates': 1, 'benefits of trade': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
5290	20-11-15	100	100	1	1	2	13	0	291	11	0	0	0	0	{}	{}	{}	{}	27	1	1	8	6	8	0	52.0	7	20	52	52	0.731	38	5	0	{'bank independence': 1, 'global economy': 1, 'summary time': 1, 'questions on inflation': 1}	{'Mark Carney': 2}	POS	POS	Extremely positive	Extremely intense	[]
5291	20-11-15	0	100	4	0	0	8	0	208	10	0	0	0	0	{}	{}	{}	{}	21	1	0	1	8	4	0	40.0	1	18	40	40	0.775	31	5	0	{'second half': 1, 'large bodily injury': 1, 'injury claims inflation': 1}	{'Direct Line': 1}	NEG	NEG	Extremely negative	Extremely intense	[]
5292	20-11-15	0	100	4	0	0	8	0	208	10	0	0	0	0	{}	{}	{}	{}	21	1	0	1	8	4	0	40.0	1	18	40	40	0.775	31	5	0	{'second half': 1, 'large bodily injury': 1, 'injury claims inflation': 1}	{'Direct Line': 1}	NEG	NEG	Extremely negative	Extremely intense	[]
5293	20-11-15	100	100	2	0	1	13	0	294	17	0	0	0	0	{}	{}	{}	{}	19	1	0	15	6	1	0	57.0	9	25	57	57	0.649	37	9	0	{'pension wealth': 1, 'real terms': 1, 'future pension income': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
5294	20-11-15	50	100	1	1	0	6	0	158	13	0	0	0	0	{}	{}	{}	{}	14	1	2	0	3	2	0	30.0	0	10	30	30	0.9	27	4	0	{'interest rates': 1, 'inflation forecasts': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
5295	20-11-15	100	100	6	0	0	7	0	208	17	0	0	0	0	{}	{}	{}	{}	17	1	4	0	6	1	0	40.0	0	10	40	40	0.8	32	3	0	{'persistent state': 1, 'interest rates': 1, 'low inflation': 1, 'fundamental assumptions': 1, 'low nominal interest': 1, 'monetary policy works': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
5296	20-11-15	50	100	2	1	0	6	0	173	11	0	0	0	0	{}	{}	{}	{}	15	1	1	0	7	1	0	33.0	0	12	33	33	0.758	25	5	0	{'european parliament': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
5297	20-11-15	50	100	2	1	0	6	0	173	11	0	0	0	0	{}	{}	{}	{}	15	1	1	0	7	1	0	33.0	0	12	33	33	0.758	25	5	0	{'european parliament': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
5298	20-11-15	66	100	1	0	0	9	0	150	14	0	0	0	0	{}	{}	{}	{}	13	1	3	0	3	0	0	30.0	0	6	30	30	0.767	23	3	0	{'pay rise': 2, 'tax bracket': 1}	{}	POS	POS	Fairly positive	Extremely intense	[]
5299	20-11-15	0	100	3	1	0	5	0	161	19	0	0	0	0	{}	{}	{}	{}	11	1	1	0	3	0	0	33.0	0	10	33	33	0.818	27	2	0	{'wages breakout': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5300	20-11-15	33	100	3	0	0	9	0	194	17	0	0	0	0	{}	{}	{}	{}	16	1	2	2	4	0	0	39.0	2	11	39	39	0.846	33	4	0	{'interest rates': 1, 'overall inflation growth': 1}	{}	NEG	NEG	Fairly negative	Extremely intense	[]
5301	20-11-15	50	100	1	3	0	11	0	273	22	0	0	0	0	{}	{}	{}	{}	25	1	1	2	5	1	0	54.0	2	23	54	54	0.815	44	9	0	{'union officials': 1, 'market economists': 1, 'flexible system': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
5302	20-11-15	0	100	3	0	1	24	0	386	20	0	0	0	0	{}	{}	{}	{}	42	1	4	1	3	10	0	66.0	1	26	66	66	0.803	53	5	0	{'bank of england': 2, 'interest rates': 1, 'multiple reports': 1, 'uncertain outlook': 1, 'press conference': 1, 'inflation report': 1, 'signs of slowdown': 1, 'interest rates rise': 1, 'clutch of surveys': 1, 'interest rate decision': 1}	{'Mark Carney': 1}	NEG	NEG	Extremely negative	Extremely intense	[50.0, 0.0, 50.0, 50.0, 50.0, 50.0, 0.0, 50.0, 50.0, 50.0]
5303	20-11-15	50	50	2	1	0	17	0	401	32	0	0	0	0	{}	{}	{}	{}	34	1	4	0	10	8	0	38.0	0	22	76	76	0.711	54	6	0	{'inflation report': 1, 'policy meeting': 1, 'press conference': 1, 'interest rate decision': 1, 'previous trickle': 1, 'second such deluge': 1, 'trickle of information': 1}	{'Mark Carney': 1, 'Super Thursday': 1}	POS	POS	Slightly positive	Factual	[]
5304	20-11-15	100	50	2	1	0	7	1	221	15	0	0	0	0	{}	{}	{}	{}	21	1	1	0	18	5	0	54.0	0	13	54	54	0.63	34	6	0	{'inflation report': 1, 'commitments on policy': 1}	{'Andy Haldane': 1, 'Jan Vlieghe': 1}	POS	POS	Extremely positive	Factual	[]
5305	20-11-15	50	100	1	1	1	12	0	246	15	0	0	0	0	{}	{}	{}	{}	23	1	2	4	3	7	0	45.0	2	15	45	45	0.8	36	4	0	{'interest rates': 2, 'bank of england': 2, 'next year': 1, 'imminent rise': 1, 'inflation forecast': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
5306	20-11-15	0	100	3	1	0	9	0	190	15	0	0	0	0	{}	{}	{}	{}	18	1	2	0	2	0	0	35.0	0	15	35	35	0.857	30	5	0	{'financial markets': 1, 'rate rise': 1, 'next year': 1, 'forecast for inflation': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5307	20-11-15	66	100	3	0	0	12	0	232	15	0	0	0	0	{}	{}	{}	{}	20	1	2	0	5	1	0	40.0	0	17	40	40	0.775	31	4	0	{'broad range': 1, 'recent speeches': 1, 'range of views': 1, 'divisions among policymakers': 1}	{}	POS	POS	Fairly positive	Extremely intense	[]
5308	20-11-15	100	100	2	1	0	5	0	190	20	0	0	0	0	{}	{}	{}	{}	15	1	1	0	4	2	0	39.0	0	11	39	39	0.821	32	5	0	{}	{}	POS	POS	Extremely positive	Extremely intense	[]
5309	20-11-15	50	100	3	0	0	10	0	172	14	0	0	0	0	{}	{}	{}	{}	17	1	1	1	6	1	0	38.0	2	13	38	38	0.816	31	2	0	"{'global growth': 1, 'cheap imports': 1, ""bank''s target"": 1, 'low oil prices': 1}"	{}	POS	POS	Slightly positive	Extremely intense	[]
5310	20-11-15	50	0	4	1	0	11	0	257	20	0	0	0	0	{}	{}	{}	{}	23	1	0	2	10	0	0	55.0	3	22	55	55	0.782	43	6	0	{'quarterly outlook': 1, 'recent falls': 1, 'falls in oil': 1, 'other commodity prices': 1}	{}	NEG	NEU	Neutral	Factual	[]
5311	20-11-15	0	100	1	0	0	4	0	90	7	0	0	0	0	{}	{}	{}	{}	8	1	0	1	2	0	0	18.0	1	8	18	18	0.889	16	3	0	{'overriding objective': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5312	20-11-15	50	100	2	0	0	9	0	224	19	0	0	0	0	{}	{}	{}	{}	18	1	6	1	6	3	0	44.0	0	6	44	44	0.682	30	5	0	{'interest rates': 2, 'inflation starts': 1}	{'Paul Volcker': 1}	POS	POS	Slightly positive	Extremely intense	[]
5313	20-11-15	50	100	2	0	0	9	0	224	19	0	0	0	0	{}	{}	{}	{}	18	1	6	1	6	3	0	44.0	0	6	44	44	0.682	30	5	0	{'interest rates': 2, 'inflation starts': 1}	{'Paul Volcker': 1}	POS	POS	Slightly positive	Extremely intense	[]
5314	20-11-15	50	100	2	1	0	5	0	139	10	0	0	0	0	{}	{}	{}	{}	10	1	1	1	3	0	0	24.0	0	9	24	24	0.833	20	3	0	{'historic responsibility': 1, 'high levels': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
5315	20-11-15	50	100	2	1	0	4	0	132	9	0	0	0	0	{}	{}	{}	{}	10	1	1	0	3	0	0	22.0	0	9	22	22	0.818	18	3	0	{'historic responsibility': 1, 'low levels': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
5316	20-11-15	50	0	4	0	0	7	0	173	16	0	0	0	0	{}	{}	{}	{}	12	1	2	4	5	0	0	37.0	3	10	37	37	0.838	31	2	0	{'interest rates': 1, 'historic standards': 1, 'absolute terms': 1}	{}	POS	NEU	Neutral	Factual	[]
5317	20-11-15	66	100	5	0	0	11	0	201	11	0	0	0	0	{}	{}	{}	{}	17	1	1	0	5	0	0	33.0	0	15	33	33	0.727	24	1	0	{'trade deficits': 1, 'property valuations': 1, 'cyclical outlook': 1, 'corporate profits': 1, 'negative surprises': 1, 'economic growth': 1, 'positive or negative': 1}	{}	POS	POS	Fairly positive	Extremely intense	[0.0, 100.0, 50.0, 50.0, 100.0, 100.0, 0.0, 50.0, 100.0, 50.0]
5318	20-11-15	0	100	2	0	2	10	0	277	16	0	0	0	0	{}	{}	{}	{}	22	1	3	9	4	6	0	51.0	8	11	51	51	0.725	37	5	0	{'headline inflation': 1, 'core measure': 1}	{'October Tuesday': 1}	NEG	NEG	Extremely negative	Extremely intense	[]
5319	20-11-15	0	100	2	0	2	10	0	277	16	0	0	0	0	{}	{}	{}	{}	22	1	3	9	4	6	0	51.0	8	11	51	51	0.725	37	5	0	{'headline inflation': 1, 'core measure': 1}	{'October Tuesday': 1}	NEG	NEG	Extremely negative	Extremely intense	[]
5320	20-11-15	0	100	2	0	2	10	0	276	16	0	0	0	0	{}	{}	{}	{}	22	1	3	9	4	6	0	51.0	8	11	51	51	0.725	37	5	0	{'headline inflation': 1, 'core measure': 1}	{'October Tuesday': 1}	NEG	NEG	Extremely negative	Extremely intense	[]
5321	20-11-15	0	100	2	1	0	3	0	119	9	0	0	0	0	{}	{}	{}	{}	9	1	1	0	4	1	0	22.0	0	4	22	22	0.818	18	2	0	{'annual inflation rate': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5322	20-11-15	0	100	3	1	1	10	0	202	14	0	0	0	0	{}	{}	{}	{}	19	1	2	4	4	3	0	41.0	2	16	41	41	0.732	30	4	0	{'inflation figures': 1, 'new year': 1, 'percent drop': 1, 'annual inflation rate': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5323	20-11-15	0	100	3	1	1	10	0	202	14	0	0	0	0	{}	{}	{}	{}	19	1	2	4	4	3	0	41.0	2	16	41	41	0.732	30	4	0	{'inflation figures': 1, 'new year': 1, 'percent drop': 1, 'annual inflation rate': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5324	20-11-15	0	100	3	1	1	10	0	202	14	0	0	0	0	{}	{}	{}	{}	19	1	2	4	4	3	0	41.0	2	16	41	41	0.732	30	4	0	{'inflation figures': 1, 'new year': 1, 'percent drop': 1, 'annual inflation rate': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5325	20-11-15	0	100	2	0	0	7	0	125	8	0	0	0	0	{}	{}	{}	{}	11	1	0	0	2	0	0	21.0	0	11	21	21	0.905	19	2	0	{'inflation hawks': 1, 'small increase': 1, 'so-called core inflation': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5326	20-11-15	0	100	2	0	0	7	0	124	8	0	0	0	0	{}	{}	{}	{}	11	1	0	0	2	0	0	21.0	0	11	21	21	0.905	19	2	0	{'inflation hawks': 1, 'small increase': 1, 'so-called core inflation': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5327	20-11-15	50	0	1	0	0	6	0	175	12	0	0	0	0	{}	{}	{}	{}	14	1	2	0	4	3	0	30.0	0	11	30	30	0.867	26	4	0	{'global markets': 1, 'office for national': 1}	{}	NEG	NEU	Neutral	Factual	[]
5328	20-11-15	100	100	1	0	0	8	0	147	12	0	0	0	0	{}	{}	{}	{}	14	1	1	2	3	2	0	31.0	2	10	31	31	0.774	24	3	0	{'headline inflation': 1, 'core measure': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
5329	20-11-15	50	0	4	0	0	9	0	257	28	0	0	0	0	{}	{}	{}	{}	20	1	1	1	3	4	0	52.0	1	16	52	52	0.712	37	3	0	{'headline measure': 1, 'small rise': 1, 'rate increase': 1, 'first half': 1, 'bank of england': 1}	{}	POS	NEU	Neutral	Factual	[]
5330	20-11-15	50	0	2	0	0	4	0	105	9	0	0	0	0	{}	{}	{}	{}	8	1	0	0	3	1	0	20.0	0	8	20	20	0.8	16	1	0	{}	{}	NEG	NEU	Neutral	Factual	[]
5331	20-11-15	33	100	3	1	0	6	0	140	7	0	0	0	0	{}	{}	{}	{}	15	1	2	0	4	0	0	26.0	0	10	26	26	0.846	22	5	0	{'wage pressures': 1, 'large part': 1, 'part because employers': 1, 'level of inflation': 1}	{}	NEG	NEG	Fairly negative	Extremely intense	[]
5332	20-11-15	100	100	2	0	1	8	0	188	15	0	0	0	0	{}	{}	{}	{}	16	1	2	0	4	1	0	35.0	0	14	35	35	0.829	29	5	0	"{""uk''s flirtation"": 1, 'interest rate': 1, 'increase in inflation': 1}"	{}	POS	POS	Extremely positive	Extremely intense	[]
5333	20-11-15	20	100	2	1	0	10	0	249	18	0	0	0	0	{}	{}	{}	{}	23	1	3	0	4	0	0	45.0	1	19	45	45	0.867	39	9	0	{'skilled tradesmen': 1, 'cost inflation': 1}	{}	NEG	NEG	Very negative	Extremely intense	[]
5334	20-11-15	100	100	5	0	0	16	0	232	12	0	0	0	0	{}	{}	{}	{}	26	1	3	0	5	2	0	43.0	0	18	43	43	0.791	34	3	0	{'tax credits': 1, 'spending review': 1, 'seven-year low': 1, 'real wages': 1, 'flat rate': 1, 'u-turn on tax': 1, 'rate of inflation': 1, 'low mortgage rates': 1, 'excellent credit card': 1, 'credit card deals': 1}	{'George Osborne': 1}	POS	POS	Extremely positive	Extremely intense	[50.0, 100.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 50.0, 83.0]
5335	20-11-15	80	50	4	0	0	10	1	215	9	0	0	0	0	{}	{}	{}	{}	20	1	2	0	6	0	0	35.0	0	16	35	35	0.771	27	6	0	{'many sectors': 1, 'ongoing improvements': 1, 'low inflation': 1, 'household spending': 1, 'high street conditions': 1, 'improvements in wages': 1}	{}	POS	POS	Extremely positive	Factual	[]
5336	20-11-15	50	0	0	0	0	5	0	81	7	0	0	0	0	{}	{}	{}	{}	7	1	0	0	2	2	0	16.0	0	5	16	16	0.875	14	0	0	{'figures show': 1, 'little sign': 1, 'sign of inflation': 1}	{}	POS	NEU	Neutral	Factual	[]
5337	20-11-15	100	100	1	0	0	4	0	75	6	0	0	0	0	{}	{}	{}	{}	6	1	0	0	3	0	0	15.0	0	6	15	15	0.8	12	1	0	{}	{}	POS	POS	Extremely positive	Extremely intense	[]
5338	20-11-15	0	100	1	1	0	3	0	106	6	0	0	0	0	{}	{}	{}	{}	8	1	1	0	3	0	0	17.0	0	6	17	17	0.824	14	3	0	{'several years': 1, 'years of sluggishness': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5339	20-11-15	0	50	2	0	0	7	1	188	14	0	0	0	0	{}	{}	{}	{}	15	1	2	0	6	0	0	35.0	0	13	35	35	0.743	26	6	0	{'global downturn': 1, 'potential loss': 1, 'loss of momentum': 1}	{}	NEG	NEG	Extremely negative	Factual	[]
5340	20-12-15	50	50	3	1	0	15	1	367	30	0	0	0	0	{}	{}	{}	{}	30	1	2	0	11	4	0	71.0	1	24	71	71	0.718	51	6	0	"{'early hours': 1, 'balance data': 1, ""salve for today''s"": 1, ""today''s commodity burns"": 1, 'chinese inflation figure': 1, ""today''s trade balance"": 1}"	{'Connor Campbell': 1}	POS	POS	Slightly positive	Factual	[]
5341	20-12-15	100	50	2	0	0	12	1	245	17	0	0	0	0	{}	{}	{}	{}	23	1	2	3	9	3	0	52.0	3	17	52	52	0.712	37	6	0	{'oil prices': 1, 'inflation report': 1, 'monetary policy committee': 1}	{}	POS	POS	Extremely positive	Factual	[]
5342	20-12-15	100	50	2	0	0	12	1	245	17	0	0	0	0	{}	{}	{}	{}	23	1	2	3	9	3	0	52.0	3	17	52	52	0.712	37	6	0	{'oil prices': 1, 'inflation report': 1, 'monetary policy committee': 1}	{}	POS	POS	Extremely positive	Factual	[]
5343	20-12-15	0	50	1	1	1	8	1	165	15	0	0	0	0	{}	{}	{}	{}	14	1	2	2	5	1	0	36.0	2	12	36	36	0.806	29	3	0	{'oil prices': 1, 'plunge in oil': 1}	{}	NEG	NEG	Extremely negative	Factual	[]
5344	20-12-15	50	0	1	0	0	6	0	122	8	0	0	0	0	{}	{}	{}	{}	10	1	1	0	3	0	0	21.0	0	9	21	21	0.81	17	3	0	{'additional spending power': 1}	{}	POS	NEU	Neutral	Factual	[]
5345	20-12-15	100	100	3	0	0	4	0	114	11	0	0	0	0	{}	{}	{}	{}	9	1	2	0	2	0	0	22.0	0	5	22	22	0.864	19	2	0	{'major central banks': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
5346	20-12-15	50	0	0	0	1	13	0	306	23	0	0	0	0	{}	{}	{}	{}	28	1	3	0	10	8	0	61.0	0	20	61	61	0.689	42	7	0	{'core inflation': 1, 'food costs': 1, 'bank of england': 1, 'other commodity prices': 1, 'interest rate judgments': 1}	{'European Central Bank': 1}	NEG	NEU	Neutral	Factual	[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]
5347	20-12-15	100	100	2	0	0	5	0	120	8	0	0	0	0	{}	{}	{}	{}	10	1	3	0	4	0	0	22.0	0	4	22	22	0.773	17	3	0	{'interest rates': 1, 'official forecasts': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
5348	20-12-15	100	100	1	1	0	7	0	117	10	0	0	0	0	{}	{}	{}	{}	10	1	2	0	3	0	0	23.0	0	7	23	23	0.87	20	1	0	{'wage bargaining': 1, 'fall in inflation': 1, 'effect on wage': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
5349	20-12-15	100	100	0	1	0	11	0	129	6	0	0	0	0	{}	{}	{}	{}	15	1	1	2	5	1	0	28.0	2	14	28	28	0.75	21	2	0	{'pre-crisis years': 1, 'percent target': 1, 'offer pay awards': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
5350	20-12-15	50	0	0	0	0	3	0	69	8	0	0	0	0	{}	{}	{}	{}	6	1	1	1	2	0	0	17.0	2	6	17	17	0.882	15	2	0	{}	{}	POS	NEU	Neutral	Factual	[]
5351	20-12-15	0	100	2	0	0	9	0	150	10	0	0	0	0	{}	{}	{}	{}	15	1	4	0	2	0	0	27.0	1	7	27	27	0.852	23	3	0	{'central banks': 1, 'wage inflation': 1, 'steady growth': 1, 'signs of wage': 1, 'result of years': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5352	20-12-15	50	100	0	0	0	5	0	92	11	0	0	0	0	{}	{}	{}	{}	8	1	2	0	3	0	0	22.0	1	3	22	22	0.818	18	2	0	{'wage inflation': 1, 'cost of borrowing': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
5353	20-12-15	100	100	2	1	0	6	0	136	11	0	0	0	0	{}	{}	{}	{}	11	1	2	0	2	0	0	24.0	0	9	24	24	0.875	21	2	0	{'prediction number': 1, 'next year': 1, 'interest rates': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
5354	20-12-15	0	100	1	0	0	8	0	159	14	0	0	0	0	{}	{}	{}	{}	11	1	1	2	4	0	0	31.0	1	10	31	31	0.742	23	3	0	{'finance minister': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5355	20-12-15	100	100	3	1	0	5	0	171	11	0	0	0	0	{}	{}	{}	{}	14	1	1	0	16	0	0	41.0	0	11	41	41	0.585	24	5	0	{'long way': 1, 'longer-run objective': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
5356	20-12-15	100	100	2	0	0	5	0	107	7	0	0	0	0	{}	{}	{}	{}	10	1	1	0	3	0	0	20.0	0	9	20	20	0.8	16	3	0	{'imminent need': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
5357	20-12-15	66	100	0	0	0	9	0	118	6	0	0	0	0	{}	{}	{}	{}	9	1	1	4	2	1	0	21.0	2	8	21	21	0.905	19	1	0	{'earnings growth': 1, 'percentage points': 1, 'consumer price inflation': 1}	{}	POS	POS	Fairly positive	Extremely intense	[]
5358	20-12-15	25	100	4	0	0	9	0	189	15	0	0	0	0	{}	{}	{}	{}	16	1	3	0	4	0	0	35.0	1	9	35	35	0.857	30	2	0	{'executive pay': 1, 'general pay inflation': 1, 'returns to shareholders': 1}	{}	NEG	NEG	Very negative	Extremely intense	[]
5359	20-12-15	100	100	1	1	0	7	0	148	13	0	0	0	0	{}	{}	{}	{}	14	1	1	0	2	0	0	29.0	1	11	29	29	0.828	24	4	0	{'low price': 1, 'other goods': 1, 'price of oil': 1, 'rate of inflation': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
5360	20-12-15	80	100	2	1	0	7	0	171	11	0	0	0	0	{}	{}	{}	{}	16	1	2	0	5	2	0	32.0	0	13	32	32	0.812	26	4	0	{'reverse takeover': 1, 'price of oil': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
5361	20-12-15	100	100	7	0	0	15	0	299	27	0	0	0	0	{}	{}	{}	{}	23	1	4	0	5	0	0	55.0	0	19	55	55	0.6	33	1	0	{'economic policy': 1, 'tolerable rate': 1, 'viable balance': 1, 'overseas trade': 1, 'longer-term considerations': 1, 'economy is balance': 1, 'use of resources': 1, 'rate of inflation': 1}	{}	POS	POS	Extremely positive	Extremely intense	[50.0, 50.0, 100.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 83.0]
5362	20-12-15	42	100	4	0	0	6	0	147	14	0	0	0	0	{}	{}	{}	{}	11	1	1	0	2	0	0	27.0	0	9	27	27	0.778	21	1	0	{'good use': 1, 'economic potential': 1, 'use of resources': 1}	{}	NEG	NEG	Fairly negative	Extremely intense	[]
5363	20-12-15	50	100	2	1	0	4	0	167	18	0	0	0	0	{}	{}	{}	{}	9	1	1	0	5	0	0	32.0	0	10	32	32	0.812	26	2	0	{'many people': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
5364	20-12-15	66	100	2	1	0	15	0	258	22	0	0	0	0	{}	{}	{}	{}	22	1	4	0	8	0	0	52.0	0	14	52	52	0.692	36	4	0	{'incomes policies': 1, 'various sorts': 1, 'low interest rates': 1, 'official target rate': 1}	{}	POS	POS	Fairly positive	Extremely intense	[]
5365	20-12-15	66	100	2	1	0	15	0	258	22	0	0	0	0	{}	{}	{}	{}	22	1	4	0	8	0	0	52.0	0	14	52	52	0.692	36	4	0	{'incomes policies': 1, 'various sorts': 1, 'low interest rates': 1, 'official target rate': 1}	{}	POS	POS	Fairly positive	Extremely intense	[]
5366	20-12-15	20	100	5	0	0	18	0	350	17	0	0	0	0	{}	{}	{}	{}	38	1	8	3	3	6	0	61.0	2	18	61	61	0.803	49	10	0	{'interest rates': 2, 'bank of england': 2, 'housing market': 1, 'mortgage debt': 1, 'low inflation': 1, 'income families': 1, 'first-time buyers': 1, 'tough time': 1, 'high loan-to-income mortgages': 1}	{}	NEG	NEG	Very negative	Extremely intense	[0.0, 50.0, 50.0, 0.0, 50.0, 0.0, 0.0, 50.0, 100.0, 50.0]
5367	20-12-15	0	100	3	1	2	14	0	315	17	0	0	0	0	{}	{}	{}	{}	30	1	6	8	5	7	0	60.0	6	13	60	60	0.8	48	7	0	{'mortgage debt': 1, 'last year': 1, 'low inflation': 1, 'interest rates': 1, 'hike in interest': 1, 'bank of england': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5368	20-12-15	100	100	3	0	1	15	0	262	17	0	0	0	0	{}	{}	{}	{}	25	1	5	2	4	4	0	48.0	2	15	48	48	0.792	38	3	0	{'percent rise': 1, 'average wages': 1, 'low inflation': 1, 'disposable incomes': 1, 'average mortgage-payer': 1, 'base rates': 1, 'bank of england': 1, 'rise in base': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
5369	20-12-15	0	100	0	3	0	12	0	206	15	0	0	0	0	{}	{}	{}	{}	20	1	3	1	7	0	0	43.0	1	12	43	43	0.744	32	5	0	{'interest rates': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5370	20-12-15	75	100	2	1	0	9	0	193	17	0	0	0	0	{}	{}	{}	{}	17	1	2	0	7	2	0	41.0	0	14	41	41	0.732	30	3	0	{'earnings growth': 1, 'other factors': 1, 'strong pound': 1, 'commodity prices': 1, 'rate of earnings': 1, 'drop in commodity': 1}	{}	POS	POS	Very positive	Extremely intense	[]
5371	20-12-15	66	100	8	0	0	20	0	360	27	0	0	0	0	{}	{}	{}	{}	34	1	3	4	5	0	0	23.33	3	30	70	70	0.729	51	7	0	{'double-digit growth': 1, 'disposable incomes': 1, 'slight increase': 1, '13th straight month': 1, 'extra spending boost': 1, 'increase in inflation': 1, 'pay growth': 1, 'figures follow signs': 1}	{}	POS	POS	Fairly positive	Extremely intense	[50.0, 100.0, 50.0, 0.0, 100.0, 50.0, 50.0, 50.0, 50.0, 67.0]
5372	20-12-15	50	100	2	1	0	6	0	155	14	0	0	0	0	{}	{}	{}	{}	13	1	2	0	4	0	0	31.0	1	9	31	31	0.806	25	3	0	{'new year': 1, 'standards for workers': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
5373	20-12-15	50	100	5	1	0	8	0	202	12	0	0	0	0	{}	{}	{}	{}	19	1	3	0	4	1	0	35.0	0	15	35	35	0.857	30	4	0	{'separate evidence': 1, 'regional agents': 1, 'low inflation': 1, 'soggy pay growth': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
